buoy,month,air_temperature,barometric_pressure,wind_gust,wind_speed,wind_direction,visibility,wind_direction_u,wind_direction_v
B01,2001-07-01,16.92850184269663,NA,3.8265231910946196,3.1195520446096654,204.81745910780668,2646.199124293785,-0.2555123150571056,-0.2613467330988576
B01,2001-08-01,18.897500003360214,NA,5.046556451612903,3.7739072580645163,180.89955778346774,2517.7243868817204,-0.12622905462315614,-0.23885166259306814
B01,2001-09-01,15.742471975,NA,6.608552777777778,4.9252125,187.38058611154167,2685.8171186111113,-0.10608390234780588,-0.25732725785768895
B01,2001-10-01,11.432326711111111,NA,7.322788617886179,5.528560975609756,203.1089796802168,2621.5865950271004,-0.3365233192209659,-0.17986874974557102
B01,2001-11-01,7.532447704589708,NA,7.948191933240612,5.933677329624478,211.23164811515994,2741.699485674548,-0.3095552955484392,-0.054317767833800226
B01,2001-12-01,4.3320684711827955,NA,8.76716935483871,6.4219717741935485,228.39163978607527,2805.7110465053765,-0.46960990413925185,0.06726070390331168
B01,2002-01-01,1.9708131393897639,NA,9.606129032258064,7.130934139784946,218.24341664784947,2779.559703844086,-0.5389709648311324,0.020115037809841807
B01,2002-02-01,1.2541929191800596,NA,9.289595238095238,6.80218005952381,204.84051041827382,2742.281905238095,-0.3182529097507985,0.009436909384527214
B01,2002-03-01,2.6884500573066394,NA,8.626626016260163,6.289856368563686,190.555880749187,2827.0386310298104,-0.16896392948870578,-0.08059198362569645
B01,2002-04-01,6.172259688946629,NA,7.979348314606741,5.6308539325842695,193.036050375,2773.5043719101122,-0.08466717013703111,-0.03317564661061678
B01,2002-05-01,9.515567531854838,NA,7.449774193548387,5.592866935483871,197.92332123655913,2707.239565483871,-0.18021064852082708,-0.26131461778971465
B01,2002-06-01,13.779792025694444,NA,6.052869444444444,4.544841666666667,181.98690277777777,2672.745315,-0.08577919398964245,-0.233092555110477
B01,2002-07-01,18.446371252016128,NA,5.213043010752688,4.024758064516129,207.352498655914,2776.8985807392473,-0.2644638579223927,-0.25680831830490436
B01,2002-08-01,19.222083768817203,NA,5.528897849462366,4.261333333333333,183.07199327956988,2853.864040322581,-0.028560930638786758,-0.18938617658146645
B01,2002-09-01,16.62868169775596,NA,6.044384291725105,4.584976157082749,187.51853155680223,2759.689623562412,-0.1473032857907396,-0.11444724706399516
B01,2002-10-01,10.879761590945947,NA,7.682145945945946,6.147133783783784,191.562760139,2796.8652925405404,-0.03425088526123984,0.11635978349082667
B01,2002-11-01,5.645951593075105,NA,9.320529902642559,7.567381084840056,199.7495424200278,2667.7655101668984,-0.3017903324497894,0.12514034450446757
B01,2002-12-01,1.361366190659299,NA,9.954442048517521,8.046609164420484,233.51481940700808,2705.061200175202,-0.5143891042612176,0.17613924583019652
B01,2003-01-01,-4.12246990367742,NA,10.208426075268816,8.18454435483871,232.71561424731183,2709.3019355107526,-0.5117032913672259,0.3422982510333226
B01,2003-02-01,-3.134203678544643,NA,9.5287008928571435,7.586480654761905,210.8760193452381,2713.7860911607145,-0.41634962340379883,0.2065362007948819
B01,2003-03-01,0.5934100163795424,NA,7.450951547779273,6.011601615074024,194.9515127860027,2530.0216322274564,-0.22966217465885683,-0.04999744086123052
B01,2003-04-01,3.649613497820084,NA,4.868979079497908,3.9996039051603907,212.3091548117155,2851.8154942398883,-0.023725454908649028,0.34343383584841036
B01,2003-05-01,8.290112903225806,NA,4.743161290322581,3.8889041835357623,145.3124750337382,2732.1119967381915,0.13743261180538097,-0.10009940741150136
B01,2003-06-01,13.899805555555556,NA,4.6202652777777775,3.8173375,171.19729444444445,2605.822880986111,-0.06727846256225184,-0.21148942454416994
B01,2003-07-01,17.293655913978494,NA,4.58398252688172,3.857576612903226,192.27117741935484,2521.380110936828,-0.1843162152552543,-0.5003661234469189
